Fecha,Punto,Codigo,Producto,Factura,Precio,Otros Impuestos,IVA %,IVA $,Total Unitario,Cantidad,Total
31/03/24,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061836064,1785.7,0.0,19,339.28,2124.98,12,25499.8
31/03/24,Market Samaria,1622,SODA HATSU LIMON & HIERBABUENA,SM061836064,1785.7,0.0,19,339.28,2124.98,12,25499.8
31/03/24,Market Samaria,1621,SODA HATSU UVA Y ROMERO,SM061836064,1785.7,0.0,19,339.28,2124.98,12,25499.8
31/03/24,Market Samaria,162,BRETAÑA  FRIOPACK X300ML,SM061836064,1950.0,0.0,0,0.0,1950.0,3,5850.0
31/03/24,Market Samaria,2021,MANZANA ZERO 1.5,SM061836064,2451.26,0.0,19,465.74,2917.0,6,17502.0
31/03/24,Market Samaria,2874,COLOMBIANA CERO 1.5,SM061836064,2451.26,0.0,19,465.74,2917.0,6,17502.0
31/03/24,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061836064,3333.33,0.0,0,0.0,3333.33,36,120000.0
31/03/24,Market Samaria,1466,Gaseosa Manzana Postobon 1.5 Lt,SM061836064,2421.29,0.0,19,460.04,2881.33,24,69152.0
31/03/24,Market Samaria,1467,Gaseosa Colombiana 1.5 Lt,SM061836064,2421.29,0.0,19,460.04,2881.33,12,34576.0
31/03/24,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061836064,10805.0,0.0,0,0.0,10805.0,18,194490.0
31/03/24,Market Samaria,1190,Garrafa Agua 5 Litros Cristal,SM061836064,5543.75,0.0,0,0.0,5543.75,144,798300.0
31/03/24,Market Samaria,1458,AGUA CRISTAL C/GAS 600ML,SM061836064,1254.17,0.0,0,0.0,1254.17,24,30100.0
31/03/24,Market Samaria,4075,AGUA CRISTAL 600 ML SIN GAS,SM061836064,842.83,0.0,0,0.0,842.83,150,126423.84
31/03/24,Market Samaria,1461,JUGO HIT DE FRUTAS TROPICALES X 500ML,SM061836064,1513.31,0.0,19,287.53,1800.83,24,43220.0
31/03/24,Market Samaria,1460,JUGO HIT DE MANGO X 500ML,SM061836064,1513.31,0.0,19,287.53,1800.83,24,43220.0
31/03/24,Market Samaria,1462,JUGO HIT NARANJA PIÑA X 500ML,SM061836064,1513.31,0.0,19,287.53,1800.83,24,43220.0
31/03/24,Market Samaria,1926,JUGO HIT LULO PET X 500 ML,SM061836064,1513.31,0.0,19,287.53,1800.83,24,43220.0
31/03/24,Market Samaria,1459,HIT MORA 500ML,SM061836064,1513.31,0.0,19,287.53,1800.83,24,43220.0
31/03/24,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061836064,1820.73,0.0,19,345.94,2166.67,60,129999.98
31/03/24,Market Samaria,3606,Gatorade Fresa Kiwi,SM061836064,2450.98,0.0,19,465.69,2916.67,30,87500.01
31/03/24,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061836064,1500.0,0.0,0,0.0,1500.0,120,180000.0
31/03/24,Market Samaria,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061836064,2906.16,0.0,19,552.17,3458.33,12,41499.99
31/03/24,Market Samaria,187,Hatsu Rosas 400 Ml,SM061836064,2906.16,0.0,19,552.17,3458.33,6,20749.99
31/03/24,Market Samaria,50,TE HATSU CARAMBOLO & FLOR DE LOTO,SM061836064,2906.16,0.0,19,552.17,3458.33,6,20749.99
31/03/24,Market Samaria,188,Hatsu Negro 400 Ml,SM061836064,2906.16,0.0,19,552.17,3458.33,6,20749.99
31/03/24,Market Samaria,2436,TE HATZU ROJO,SM061836064,2906.16,0.0,19,552.17,3458.33,6,20749.99
27/03/24,Market Samaria,4147,RED BULL SURT X250ML,SM061831159,3684.02,0.0,19,699.96,4383.98,24,105215.52
27/03/24,Market Samaria,3606,Gatorade Fresa Kiwi,SM061831159,2450.98,0.0,19,465.69,2916.67,30,87500.01
27/03/24,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061831159,1500.0,0.0,0,0.0,1500.0,72,108000.0
27/03/24,Market Samaria,187,Hatsu Rosas 400 Ml,SM061831159,2906.16,0.0,19,552.17,3458.33,6,20749.99
27/03/24,Market Samaria,67,TE HATSU FLOR DE CEREZO 400ML,SM061831159,2906.16,0.0,19,552.17,3458.33,6,20749.99
27/03/24,Market Samaria,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061831159,2906.16,0.0,19,552.17,3458.33,6,20749.99
27/03/24,Market Samaria,1622,SODA HATSU LIMON & HIERBABUENA,SM061831159,1776.4,0.0,19,337.52,2113.92,6,12683.52
27/03/24,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061831159,1776.4,0.0,19,337.52,2113.92,6,12683.52
27/03/24,Market Samaria,162,BRETAÑA  FRIOPACK X300ML,SM061831159,1809.54,0.0,0,0.0,1809.54,72,130286.64
27/03/24,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061831159,3333.33,0.0,0,0.0,3333.33,60,200000.0
27/03/24,Market Samaria,1467,Gaseosa Colombiana 1.5 Lt,SM061831159,2408.68,0.0,19,457.65,2866.33,24,68792.0
27/03/24,Market Samaria,1469,Gaseosa Canada Dry 1.5,SM061831159,3501.4,0.0,19,665.27,4166.67,48,200000.02
27/03/24,Market Samaria,1466,Gaseosa Manzana Postobon 1.5 Lt,SM061831159,2408.68,0.0,19,457.65,2866.33,24,68792.0
27/03/24,Market Samaria,1457,AGUA CRISTAL 600 ML SIN GAS,SM061831159,845.34,0.0,0,0.0,845.34,120,101440.36
27/03/24,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061831159,5453.98,0.0,0,0.0,5453.98,88,479949.99
27/03/24,Market Samaria,1458,AGUA CRISTAL C/GAS 600ML,SM061831159,1254.17,0.0,0,0.0,1254.17,24,30100.0
27/03/24,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061831159,10748.75,0.0,0,0.0,10748.75,15,161231.25
27/03/24,Market Samaria,1459,HIT MORA 500ML,SM061831159,1750.42,0.0,19,332.58,2083.0,8,16664.0
27/03/24,Market Samaria,1620,Gatorade Tropical Fruit X 500ml,SM061831159,2450.98,0.0,19,465.69,2916.67,60,174999.97
27/03/24,Market Samaria,1576,Gatorade Mandarina 500ml,SM061831159,2398.46,0.0,19,455.71,2854.17,48,137000.07
26/03/24,Market Two Towers,2610,AGUA CRISTAL BOTELLON 20LTS,SM061830481,12500.0,0.0,0,0.0,12500.0,4,50000.0
26/03/24,Market Two Towers,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061830481,6250.0,0.0,0,0.0,6250.0,20,125000.0
26/03/24,Market Two Towers,1457,AGUA CRISTAL 600 ML SIN GAS,SM061830481,922.92,0.0,0,0.0,922.92,24,22149.98
26/03/24,Market Two Towers,1620,Gatorade Tropical Fruit X 500ml,SM061830481,2450.98,0.0,19,465.69,2916.67,24,69999.99
25/03/24,Market Playa Dormida,1536,HEINEKEN LATA 330ML,SM061830949,2222.44,0.0,19,422.26,2644.71,96,253892.01
25/03/24,Market Playa Dormida,4036,IMPOCONSUMO,SM061830949,19308.0,0.0,0,0.0,19308.0,1,19308.0
25/03/24,Market Samaria,1536,HEINEKEN LATA 330ML,SM061831160,2222.44,0.0,19,422.26,2644.71,120,317365.01
25/03/24,Market Samaria,4036,IMPOCONSUMO,SM061831160,24135.0,0.0,0,0.0,24135.0,1,24135.0
22/03/24,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061826344,1500.0,0.0,0,0.0,1500.0,48,72000.0
22/03/24,Market Samaria,50,TE HATSU CARAMBOLO & FLOR DE LOTO,SM061826344,2906.16,0.0,19,552.17,3458.33,6,20749.99
22/03/24,Market Samaria,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061826344,2906.16,0.0,19,552.17,3458.33,6,20749.99
22/03/24,Market Samaria,1453,Redbull Lata X 250ml,SM061826344,4306.72,0.0,19,818.28,5125.0,8,41000.0
22/03/24,Market Samaria,1467,Gaseosa Colombiana 1.5 Lt,SM061826344,2801.12,0.0,19,532.21,3333.33,12,40000.01
22/03/24,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061826344,12500.0,0.0,0,0.0,12500.0,9,112500.0
22/03/24,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061826344,1820.73,0.0,19,345.94,2166.67,15,32499.99
22/03/24,Market Samaria,1620,Gatorade Tropical Fruit X 500ml,SM061826344,2450.98,0.0,19,465.69,2916.67,12,34999.99
22/03/24,Market Two Towers,1536,HEINEKEN LATA 330ML,SM061826343,2222.44,0.0,19,422.26,2644.71,48,126946.0
22/03/24,Market Two Towers,4036,IMPOCONSUMO,SM061826343,9654.0,0.0,0,0.0,9654.0,1,9654.0
22/03/24,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061826496,1500.0,0.0,0,0.0,1500.0,72,108000.0
22/03/24,Market Samaria,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061826496,2906.16,0.0,19,552.17,3458.33,6,20749.99
22/03/24,Market Samaria,50,TE HATSU CARAMBOLO & FLOR DE LOTO,SM061826496,2906.16,0.0,19,552.17,3458.33,6,20749.99
22/03/24,Market Samaria,2433,TE HATSU AZUL 400ML,SM061826496,2906.16,0.0,19,552.17,3458.33,6,20749.99
22/03/24,Market Samaria,188,Hatsu Negro 400 Ml,SM061826496,2906.16,0.0,19,552.17,3458.33,6,20749.99
22/03/24,Market Samaria,1453,Redbull Lata X 250ml,SM061826496,4306.72,0.0,19,818.28,5125.0,8,41000.0
22/03/24,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061826496,1771.57,0.0,19,336.6,2108.17,6,12649.0
22/03/24,Market Samaria,1467,Gaseosa Colombiana 1.5 Lt,SM061826496,2402.24,0.0,19,456.43,2858.67,12,34303.99
22/03/24,Market Samaria,1466,Gaseosa Manzana Postobon 1.5 Lt,SM061826496,2402.24,0.0,19,456.43,2858.67,12,34303.99
22/03/24,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061826496,3333.33,0.0,0,0.0,3333.33,24,80000.0
22/03/24,Market Samaria,1457,AGUA CRISTAL 600 ML SIN GAS,SM061826496,922.92,0.0,0,0.0,922.92,105,96906.6
22/03/24,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061826496,5360.0,0.0,0,0.0,5360.0,64,343040.0
22/03/24,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061826496,10720.0,0.0,0,0.0,10720.0,11,117920.0
22/03/24,Market Samaria,1461,JUGO HIT DE FRUTAS TROPICALES X 500ML,SM061826496,1501.4,0.0,19,285.27,1786.67,12,21439.99
22/03/24,Market Samaria,1459,HIT MORA 500ML,SM061826496,1501.4,0.0,19,285.27,1786.67,12,21439.99
22/03/24,Market Samaria,1462,JUGO HIT NARANJA PIÑA X 500ML,SM061826496,1501.4,0.0,19,285.27,1786.67,12,21439.99
22/03/24,Market Samaria,1576,Gatorade Mandarina 500ml,SM061826496,2178.68,0.0,19,413.95,2592.62,12,31111.5
22/03/24,Market Samaria,1620,Gatorade Tropical Fruit X 500ml,SM061826496,2217.62,0.0,19,421.35,2638.96,28,73890.99
16/03/24,Market Samaria,3633,GATORADE SIN AZUCAR NARANJA X 500,SM061815003,2450.9,0.0,19,465.67,2916.57,15,43748.55
16/03/24,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061815003,1500.0,0.0,0,0.0,1500.0,36,54000.0
16/03/24,Market Samaria,67,TE HATSU FLOR DE CEREZO 400ML,SM061815003,2906.16,0.0,19,552.17,3458.33,6,20749.99
16/03/24,Market Samaria,188,HATSU NEGRO 400 ML,SM061815003,2906.16,0.0,19,552.17,3458.33,6,20749.99
16/03/24,Market Samaria,1454,REDBULL EN LATA S/AZUCAR X 250ML,SM061815003,4170.14,0.0,19,792.33,4962.47,8,39699.78
16/03/24,Market Samaria,1453,REDBULL LATA X 250ML,SM061815003,4306.72,0.0,19,818.28,5125.0,4,20500.0
16/03/24,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061815003,1775.16,0.0,19,337.28,2112.44,6,12674.63
16/03/24,Market Samaria,162,BRETAÑA  FRIOPACK X300ML,SM061815003,1675.63,0.0,0,0.0,1675.63,24,40215.24
16/03/24,Market Samaria,1457,AGUA CRISTAL 600 ML SIN GAS,SM061815003,793.06,0.0,0,0.0,793.06,48,38066.99
16/03/24,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061815003,10741.25,0.0,0,0.0,10741.25,9,96671.25
16/03/24,Market Samaria,1458,AGUA CRISTAL C/GAS 600ML,SM061815003,1254.17,0.0,0,0.0,1254.17,24,30100.0
16/03/24,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061815003,5370.63,0.0,0,0.0,5370.63,28,150377.5
16/03/24,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061815003,2450.98,0.0,19,465.69,2916.67,24,70000.08
16/03/24,Market Samaria,2601,ACQUA FRUTOS ROJOS 400ML,SM061815003,840.34,0.0,19,159.66,1000.0,15,14999.94
16/03/24,Market Samaria,2238,POSTOBON ACQUA MANZANA X400ML,SM061815003,840.34,0.0,19,159.66,1000.0,15,14999.94
16/03/24,Market Samaria,4094,AGUA CRISTAL 600ML SIN GAS,SM061815003,922.93,0.0,0,0.0,922.93,27,24919.11
16/03/24,Market Samaria,1536,HEINEKEN LATA 330ML,SM061815004,2222.44,0.0,19,422.26,2644.7,48,126945.79
16/03/24,Market Samaria,4036,IMPOCONSUMO,SM061815004,9654.0,0.0,0,0.0,9654.0,1,9654.0
12/03/24,Market Playa Dormida,1615,AGUA CRISTAL 1 LT. PET,SM061810378,1500.0,0.0,0,0.0,1500.0,24,36000.0
12/03/24,Market Playa Dormida,2433,TE HATSU AZUL 400ML,SM061810378,2906.16,0.0,19,552.17,3458.33,6,20749.99
12/03/24,Market Playa Dormida,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061810378,2906.16,0.0,19,552.17,3458.33,6,20749.99
12/03/24,Market Playa Dormida,1464,H2O LIMONATA X 600 ML,SM061810378,1820.72,0.0,19,345.94,2166.66,15,32499.9
12/03/24,Market Playa Dormida,1620,GATORADE TROPICAL FRUIT X 500ML,SM061810378,2205.88,0.0,19,419.12,2625.0,28,73500.06
12/03/24,Market Playa Dormida,1576,GATORADE MANDARINA 500ML,SM061810378,2205.88,0.0,19,419.12,2625.0,12,31500.02
12/03/24,Market Samaria,1536,HEINEKEN LATA 330ML,SM061809289,2222.44,0.0,19,422.26,2644.7,48,126945.8
12/03/24,Market Samaria,4036,IMPOCONSUMO,SM061809289,1.0,0.0,0,0.0,1.0,9654,9654.0
12/03/24,Market Two Towers,3633,GATORADE SIN AZUCAR NARANJA X 500,SM061810628,2451.26,0.0,19,465.74,2917.0,6,17502.0
12/03/24,Market Two Towers,1615,AGUA CRISTAL 1 LT. PET,SM061810628,1500.0,0.0,0,0.0,1500.0,24,36000.0
12/03/24,Market Two Towers,4,BOTELLON BRISA 20 LTS,SM061810628,12500.0,0.0,0,0.0,12500.0,3,37500.0
12/03/24,Market Two Towers,2601,ACQUA FRUTOS ROJOS 400ML,SM061810628,840.34,0.0,19,159.66,1000.0,15,14999.94
11/03/24,Market Samaria,1536,HEINEKEN LATA 330ML,SM061805001,2222.44,0.0,19,422.26,2644.7,72,190418.7
11/03/24,Market Samaria,4036,IMPOCONSUMO,SM061805001,14481.0,0.0,0,0.0,14481.0,1,14481.0
11/03/24,Market Samaria,4031,PEPSY 400ML SIN AZUCAR,SM061805002,1400.84,0.0,19,266.16,1667.0,5,8335.0
11/03/24,Market Samaria,4060,COLOMBIANA  P400,SM061805002,1050.42,0.0,19,199.58,1250.0,5,6250.0
11/03/24,Market Samaria,4075,AGUA CRISTAL 600 ML SIN GAS,SM061805002,793.8,0.0,0,0.0,793.8,48,38102.43
11/03/24,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061805002,1500.0,0.0,0,0.0,1500.0,72,108000.0
11/03/24,Market Samaria,50,TE HATSU CARAMBOLO & FLOR DE LOTO,SM061805002,2906.16,0.0,19,552.17,3458.33,6,20749.99
11/03/24,Market Samaria,1453,REDBULL LATA X 250ML,SM061805002,4306.72,0.0,19,818.28,5125.0,8,41000.02
11/03/24,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061805002,1776.81,0.0,19,337.59,2114.4,6,12686.42
11/03/24,Market Samaria,1622,SODA HATSU LIMON & HIERBABUENA,SM061805002,1776.81,0.0,19,337.59,2114.4,6,12686.42
11/03/24,Market Samaria,1183,HATSU SODA SANDIA & ALBAHACA 269ML,SM061805002,1776.81,0.0,19,337.59,2114.4,6,12686.42
11/03/24,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061805002,2871.0,0.0,0,0.0,2871.0,24,68903.99
11/03/24,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM061805002,2409.24,0.0,19,457.76,2867.0,12,34404.05
11/03/24,Market Samaria,1469,GASEOSA CANADA DRY 1.5,SM061805002,3015.76,0.0,19,572.99,3588.75,24,86129.92
11/03/24,Market Samaria,1457,AGUA CRISTAL 600 ML SIN GAS,SM061805002,923.0,0.0,0,0.0,923.0,15,13845.0
11/03/24,Market Samaria,1191,AGUA CRISTAL BOTELLON 20LTS,SM061805002,10751.25,0.0,0,0.0,10751.25,13,139766.25
11/03/24,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061805002,6250.0,0.0,0,0.0,6250.0,4,25000.0
11/03/24,Market Samaria,1464,H2O LIMONATA X 600 ML,SM061805002,1820.73,0.0,19,345.94,2166.67,30,65000.04
11/03/24,Market Samaria,1463,H2O MARACUYA X 600ML,SM061805002,1820.73,0.0,19,345.94,2166.67,30,65000.04
11/03/24,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061805002,2450.98,0.0,19,465.69,2916.67,12,35000.04
11/03/24,Market Samaria,1576,GATORADE MANDARINA 500ML,SM061805002,2450.98,0.0,19,465.69,2916.67,12,35000.04
11/03/24,Market Samaria,395,UVA POSTOBON 400ML,SM061805002,1050.42,0.0,19,199.58,1250.0,10,12500.0
11/03/24,Market Two Towers,1536,HEINEKEN LATA 330ML,SM061804808,2222.44,0.0,19,422.26,2644.7,48,126945.8
11/03/24,Market Two Towers,4036,IMPOCONSUMO,SM061804808,9654.0,0.0,0,0.0,9654.0,1,9654.0
11/03/24,Market Playa Dormida,1536,HEINEKEN LATA 330ML,SM061804794,2222.44,0.0,19,422.26,2644.7,48,126945.8
11/03/24,Market Playa Dormida,4036,IMPOCONSUMO,SM061804794,9654.0,0.0,0,0.0,9654.0,1,9654.0
11/03/24,Market Playa Dormida,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061804795,2906.16,0.0,19,552.17,3458.33,6,20749.99
11/03/24,Market Playa Dormida,1183,HATSU SODA SANDIA & ALBAHACA 269ML,SM061804795,1815.03,0.0,19,344.86,2159.89,6,12959.37
11/03/24,Market Playa Dormida,162,BRETAÑA  FRIOPACK X300ML,SM061804795,1713.27,0.0,0,0.0,1713.27,24,41118.48
11/03/24,Market Playa Dormida,1469,GASEOSA CANADA DRY 1.5,SM061804795,3076.33,0.0,19,584.5,3660.83,12,43929.96
11/03/24,Market Playa Dormida,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061804795,2928.67,0.0,0,0.0,2928.67,12,35144.0
11/03/24,Market Playa Dormida,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061804795,5491.25,0.0,0,0.0,5491.25,12,65895.0
11/03/24,Market Playa Dormida,1458,AGUA CRISTAL C/GAS 600ML,SM061804795,1254.16,0.0,0,0.0,1254.16,25,31354.0
11/03/24,Market Playa Dormida,1926,JUGO HIT LULO PET X 500 ML,SM061804795,1538.16,0.0,19,292.25,1830.41,12,21964.98
11/03/24,Market Playa Dormida,1459,HIT MORA 500ML,SM061804795,1538.16,0.0,19,292.25,1830.41,12,21964.98
11/03/24,Market Playa Dormida,1620,GATORADE TROPICAL FRUIT X 500ML,SM061804795,2450.98,0.0,19,465.69,2916.67,12,35000.04
11/03/24,Market Playa Dormida,4027,CANADA DRY TONICA 300ML,SM061804795,1421.57,0.0,19,270.1,1691.67,24,40600.05
08/03/24,Market Two Towers,1615,AGUA CRISTAL 1 LT. PET,SM061804809,1500.0,0.0,0,0.0,1500.0,12,18000.0
08/03/24,Market Two Towers,1457,AGUA CRISTAL 600 ML SIN GAS,SM061804809,922.92,0.0,0,0.0,922.92,24,22150.0
08/03/24,Market Two Towers,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061804809,6250.0,0.0,0,0.0,6250.0,8,50000.0
05/03/24,Market Samaria,3606,GATORADE FRESA KIWI,SM061799921,2124.27,0.0,19,403.6,2527.87,15,37918.0
05/03/24,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061799921,1500.0,0.0,0,0.0,1500.0,12,18000.0
05/03/24,Market Samaria,188,HATSU NEGRO 400 ML,SM061799921,2906.0,0.0,19,552.17,3458.17,6,20749.0
05/03/24,Market Samaria,2436,TE HATZU ROJO,SM061799921,2906.0,0.0,19,552.17,3458.17,6,20749.0
05/03/24,Market Samaria,1183,HATSU SODA SANDIA & ALBAHACA 269ML,SM061799921,1865.17,0.0,19,354.33,2219.5,6,13317.0
05/03/24,Market Samaria,162,BRETAÑA  FRIOPACK X300ML,SM061799921,1760.46,0.0,0,0.0,1760.46,24,42251.0
05/03/24,Market Samaria,162,BRETAÑA  FRIOPACK X300ML,SM061799921,1950.0,0.0,0,0.0,1950.0,4,7800.0
05/03/24,Market Samaria,1459,HIT MORA 500ML,SM061799921,1580.83,0.0,19,300.33,1881.17,12,22574.0
05/03/24,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061799921,2451.0,0.0,19,465.5,2916.5,2,5833.0
05/03/24,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061799921,2451.0,0.0,19,465.67,2916.67,12,35000.0
05/03/24,Market Samaria,4027,CANADA DRY TONICA 300ML,SM061799921,1422.0,0.0,19,270.19,1692.19,48,81225.0
05/03/24,Market Samaria,0,Impuesto al consumo,SM061799920,9654.0,0.0,0,0.0,9654.0,1,9654.0
05/03/24,Market Samaria,0,Ajustes por aproximaciones en cálculos,SM061799920,25.0,0.0,0,0.0,25.0,1,25.0
05/03/24,Market Samaria,1536,HEINEKEN LATA 330ML,SM061799920,2222.0,0.0,19,422.19,2644.19,48,126921.0
05/03/24,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061799942,6250.0,0.0,0,0.0,6250.0,8,50000.0
05/03/24,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061799942,12500.0,0.0,0,0.0,12500.0,7,87500.0
05/03/24,Market Samaria,3606,GATORADE FRESA KIWI,SM061800180,2124.27,0.0,19,403.6,2527.87,15,37918.0
05/03/24,Market Samaria,67,TE HATSU FLOR DE CEREZO 400ML,SM061800180,2906.0,0.0,19,552.17,3458.17,6,20749.0
05/03/24,Market Samaria,187,HATSU ROSAS 400 ML,SM061800180,2906.0,0.0,19,552.17,3458.17,6,20749.0
05/03/24,Market Samaria,1621,SODA HATSU UVA Y ROMERO,SM061800180,1789.17,0.0,19,340.0,2129.17,6,12775.0
05/03/24,Market Samaria,1452,SODA HATSU FRAMBUESA Y ROSAS,SM061800180,1789.17,0.0,19,340.0,2129.17,6,12775.0
05/03/24,Market Samaria,1183,HATSU SODA SANDIA & ALBAHACA 269ML,SM061800180,1789.17,0.0,19,340.0,2129.17,6,12775.0
05/03/24,Market Samaria,1622,SODA HATSU LIMON & HIERBABUENA,SM061800180,1789.17,0.0,19,340.0,2129.17,6,12775.0
05/03/24,Market Samaria,1466,GASEOSA MANZANA POSTOBON 1.5 LT,SM061800180,2425.67,0.0,19,460.92,2886.58,12,34639.0
05/03/24,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061800180,10825.0,0.0,0,0.0,10825.0,10,108250.0
05/03/24,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061800180,6250.0,0.0,0,0.0,6250.0,8,50000.0
05/03/24,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061800180,5412.5,0.0,0,0.0,5412.5,40,216500.0
05/03/24,Market Samaria,1459,HIT MORA 500ML,SM061800180,1516.33,0.0,19,288.08,1804.42,12,21653.0
05/03/24,Market Samaria,1460,JUGO HIT DE MANGO X 500ML,SM061800180,1516.33,0.0,19,288.08,1804.42,12,21653.0
05/03/24,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061800180,2451.0,0.0,19,465.71,2916.71,24,70001.0
05/03/24,Market Samaria,1620,GATORADE TROPICAL FRUIT X 500ML,SM061800180,2451.0,0.0,19,465.5,2916.5,2,5833.0
05/03/24,Market Samaria,2238,POSTOBON ACQUA MANZANA X400ML,SM061800180,840.0,0.0,19,159.6,999.6,15,14994.0
05/03/24,Market Samaria,4027,CANADA DRY TONICA 300ML,SM061800180,1422.0,0.0,19,270.17,1692.17,12,20306.0
05/03/24,Market Samaria,0,Impuesto al consumo,SM061800179,9654.0,0.0,0,0.0,9654.0,1,9654.0
05/03/24,Market Samaria,0,Ajustes por aproximaciones en cálculos,SM061800179,25.0,0.0,0,0.0,25.0,1,25.0
05/03/24,Market Samaria,1536,HEINEKEN LATA 330ML,SM061800179,2222.0,0.0,19,422.19,2644.19,48,126921.0
01/03/24,Market Samaria,3606,GATORADE FRESA KIWI,SM061795350,2451.0,0.0,19,465.67,2916.67,15,43750.0
01/03/24,Market Samaria,67,TE HATSU FLOR DE CEREZO 400ML,SM061795350,2906.0,0.0,19,552.17,3458.17,6,20749.0
01/03/24,Market Samaria,1462,JUGO HIT NARANJA PIÑA X 500ML,SM061795350,1750.0,0.0,19,332.5,2082.5,6,12495.0
01/03/24,Market Samaria,1926,JUGO HIT LULO PET X 500 ML,SM061795350,1750.0,0.0,19,332.5,2082.5,6,12495.0
01/03/24,Market Samaria,4027,CANADA DRY TONICA 300ML,SM061795350,1422.0,0.0,19,270.17,1692.17,24,40612.0
01/03/24,Market Samaria,3606,GATORADE FRESA KIWI,SM061795586,2451.0,0.0,19,465.67,2916.67,15,43750.0
01/03/24,Market Samaria,1615,AGUA CRISTAL 1 LT. PET,SM061795586,1500.0,0.0,0,0.0,1500.0,60,90000.0
01/03/24,Market Samaria,66,TE HATSU BLANCO MANGOSTINO 400 ML,SM061795586,2906.0,0.0,19,552.17,3458.17,6,20749.0
01/03/24,Market Samaria,1454,REDBULL EN LATA S/AZUCAR X 250ML,SM061795586,3682.5,0.0,19,699.63,4382.13,8,35057.0
01/03/24,Market Samaria,1453,REDBULL LATA X 250ML,SM061795586,4307.0,0.0,19,818.38,5125.38,8,41003.0
01/03/24,Market Samaria,162,BRETAÑA  FRIOPACK X300ML,SM061795586,1950.0,0.0,0,0.0,1950.0,2,3900.0
01/03/24,Market Samaria,1468,GASEOSA BRETAÑA 1.5 LITROS,SM061795586,2749.42,0.0,0,0.0,2749.42,12,32993.0
01/03/24,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061795586,6250.0,0.0,0,0.0,6250.0,8,50000.0
01/03/24,Market Samaria,2610,AGUA CRISTAL BOTELLON 20LTS,SM061795586,10660.0,0.0,0,0.0,10660.0,9,95940.0
01/03/24,Market Samaria,1190,GARRAFA AGUA 5 LITROS CRISTAL,SM061795586,5330.0,0.0,0,0.0,5330.0,40,213200.0
01/03/24,Market Samaria,4170,AGUA CRISTAL 600 ML SIN GAS,SM061795586,923.0,0.0,0,0.0,923.0,7,6461.0
